iso,year,month,nlsum
"KHM",2015,5,90143.64
"KHM",2015,6,78542.03
"KHM",2015,7,27573.37
"KHM",2015,8,122326.76
"KHM",2015,9,69704.43
"KHM",2015,10,66667.16
"KHM",2015,11,40906.52
"KHM",2015,12,35241.09
"KHM",2016,1,36587.37
"KHM",2016,2,123142.43
"KHM",2016,3,70515.48
"KHM",2016,4,150395.16
"KHM",2016,5,153712.77
"KHM",2016,6,81277.26
"KHM",2016,7,34595.3
"KHM",2016,8,74682
"KHM",2016,9,33568.15
"KHM",2016,10,58175.5
"KHM",2016,11,24876.92
"KHM",2016,12,38569.72
"KHM",2017,1,97971.06
"KHM",2017,2,180002.58
"KHM",2017,3,221329.41
"KHM",2017,4,376657.58
"KHM",2017,5,225809.82
"KHM",2017,6,223565.63
"KHM",2017,7,117486.08
"KHM",2017,8,159966.77
"KHM",2017,9,203781.54
"KHM",2017,10,249821.48
"KHM",2017,11,171912.54
"KHM",2017,12,109530.19
"KHM",2018,1,113594.52
"KHM",2018,2,186312.7
"KHM",2018,3,246575
"KHM",2018,4,373153.51
"KHM",2018,5,201891.27
"KHM",2018,6,230452.11
"KHM",2018,7,40494.9
"KHM",2018,8,107931.65
"KHM",2018,9,128366.33
"KHM",2018,10,195397.81
"KHM",2018,11,175692.3
"KHM",2018,12,93217.24
"KHM",2019,1,116596.32
"KHM",2019,2,164912.09
"KHM",2019,3,210125.46
"KHM",2019,4,280393.24
"KHM",2019,5,346662.29
"KHM",2019,6,174436.82
"KHM",2019,7,171137.49
"KHM",2019,8,87301.52
"KHM",2019,9,183232.02
"KHM",2019,10,216541.29
"KHM",2019,11,138080.76
"KHM",2019,12,109065.27
"KHM",2020,1,127107.26
"KHM",2020,2,352507.27
"KHM",2020,3,345839.26
"KHM",2020,4,417714.03
"KHM",2020,5,292827.24
"KHM",2020,6,207480.06
"KHM",2020,7,197730.8
"KHM",2020,8,228926.76
"KHM",2020,9,107172.15
"KHM",2020,10,139187.46
"KHM",2020,11,282494.06
"KHM",2020,12,241085.19
"KHM",2021,1,243883.87
"KHM",2021,2,330311.85
"KHM",2021,3,368088.26
"KHM",2021,4,437824.36
"KHM",2021,5,288176.11
"KHM",2021,6,383408.34
"KHM",2021,7,188067.88
"KHM",2021,8,107080.6
"KHM",2021,9,50724.55
"KHM",2021,10,173000.46
"KHM",2021,11,213491.4
"KHM",2021,12,238712.88
"KHM",2022,1,241904.84
"KHM",2022,2,322136.94
"KHM",2022,3,358389.07
"KHM",2022,4,379459.39
"KHM",2022,5,315045.34
"KHM",2022,6,183265.04
"KHM",2022,7,1.01
"KHM",2022,8,78899.33
"KHM",2022,9,74771.1
"KHM",2022,10,182267.46
"KHM",2022,11,278685.21
"KHM",2022,12,268606.79
"KHM",2023,1,342124.14
"KHM",2023,2,384769.45
"KHM",2023,3,439440.4
"KHM",2023,4,509631.26
"KHM",2023,5,442872.43
"KHM",2023,6,307460.9
"KHM",2023,7,45841.03
"KHM",2023,8,270678.47
"KHM",2023,9,31866.71
"KHM",2023,10,223175.35
"KHM",2023,11,428005.79
"KHM",2023,12,268932.02
"KHM",2024,1,293652.64
"KHM",2024,2,371446.5
"KHM",2024,3,430476.88
"KHM",2024,4,479736.81
"KHM",2024,5,457515.72
"KOR",2013,1,2622051.1
"KOR",2013,2,2536457.3
"KOR",2013,3,1946306.6
"KOR",2013,4,1974517.4
"KOR",2013,5,1926768.8
"KOR",2013,6,33111.16
"KOR",2013,7,554378.4
"KOR",2013,8,1646270.8
"KOR",2013,9,1914137.7
"KOR",2013,10,1935321.8
"KOR",2013,11,2082873.1
"KOR",2013,12,2060487.2
"KOR",2014,1,2052516.1
"KOR",2014,2,1727130.9
"KOR",2014,3,1838981.2
"KOR",2014,4,1862874.8
"KOR",2014,5,2045853.5
"KOR",2014,6,24729.85
"KOR",2014,7,1751519.7
"KOR",2014,8,1757447.3
"KOR",2014,9,1751994.9
"KOR",2014,10,1938146.3
"KOR",2014,11,1780177.5
"KOR",2014,12,2555174.4
"KOR",2015,1,2114951.7
"KOR",2015,2,2050156.3
"KOR",2015,3,2068891.3
"KOR",2015,4,1898997.8
"KOR",2015,5,1097997.4
"KOR",2015,6,3.0599999
"KOR",2015,7,739487.18
"KOR",2015,8,1679666.7
"KOR",2015,9,1920580.2
"KOR",2015,10,1896270
"KOR",2015,11,1695297.6
"KOR",2015,12,2110749.8
"KOR",2016,1,2132570.9
"KOR",2016,2,2097771.1
"KOR",2016,3,1947691.8
"KOR",2016,4,1937751.2
"KOR",2016,5,2002710.1
"KOR",2016,6,33714.24
"KOR",2016,7,1279744.1
"KOR",2016,8,1832931.8
"KOR",2016,9,1582833.4
"KOR",2016,10,2032805.1
"KOR",2016,11,2019054.2
"KOR",2016,12,2234779.1
"KOR",2017,1,2637023.6
"KOR",2017,2,2324785
"KOR",2017,3,2047249.2
"KOR",2017,4,2309052.7
"KOR",2017,5,2237657.4
"KOR",2017,6,25831.37
"KOR",2017,7,1525165.2
"KOR",2017,8,1908230.2
"KOR",2017,9,1997439.6
"KOR",2017,10,2301123.9
"KOR",2017,11,2305696.3
"KOR",2017,12,2577250.2
"KOR",2018,1,2646953.7
"KOR",2018,2,2606297.9
"KOR",2018,3,2165330.7
"KOR",2018,4,2279819.1
"KOR",2018,5,2025405.7
"KOR",2018,6,42690.5
"KOR",2018,7,1349934.4
"KOR",2018,8,2087201.3
"KOR",2018,9,2070947.6
"KOR",2018,10,2283820.2
"KOR",2018,11,2333810.2
"KOR",2018,12,2557773.9
"KOR",2019,1,2492630.4
"KOR",2019,2,2363710.2
"KOR",2019,3,2330408.6
"KOR",2019,4,2314134.6
"KOR",2019,5,2359060.5
"KOR",2019,6,40769.89
"KOR",2019,7,1589952
"KOR",2019,8,2219308.9
"KOR",2019,9,2038363.3
"KOR",2019,10,2309050
"KOR",2019,11,2461745.5
"KOR",2019,12,2574518.4
"KOR",2020,1,2492803.5
"KOR",2020,2,2493286.5
"KOR",2020,3,2535406.1
"KOR",2020,4,2444556.9
"KOR",2020,5,1162875.5
"KOR",2020,6,36810.11
"KOR",2020,7,1241761.3
"KOR",2020,8,2022605
"KOR",2020,9,2162658.5
"KOR",2020,10,2479282.9
"KOR",2020,11,2403368.3
"KOR",2020,12,2774450
"KOR",2021,1,3309035.1
"KOR",2021,2,2643857.7
"KOR",2021,3,2454188.3
"KOR",2021,4,2601248.3
"KOR",2021,5,2480789.7
"KOR",2021,6,42691.91
"KOR",2021,7,580662.73
"KOR",2021,8,2303758.6
"KOR",2021,9,2267564.5
"KOR",2021,10,2149719.7
"KOR",2021,11,2468980.9
"KOR",2021,12,2796711.4
"KOR",2022,1,2674103.1
"KOR",2022,2,2830557.3
"KOR",2022,3,2574006.8
"KOR",2022,4,2598505.5
"KOR",2022,5,2608364.7
"KOR",2022,6,56807.4
"KOR",2022,7,358.65
"KOR",2022,8,2023291
"KOR",2022,9,2596351.3
"KOR",2022,10,2634081.4
"KOR",2022,11,2679224.5
"KOR",2022,12,3892808.4
"KOR",2023,1,3424517
"KOR",2023,2,2882330.5
"KOR",2023,3,2774010.4
"KOR",2023,4,2224511.8
"KOR",2023,5,1783340.8
"KOR",2023,6,30031.42
"KOR",2023,7,981574.33
"KOR",2023,8,2266018
"KOR",2023,9,2347212
"KOR",2023,10,2690377.6
"KOR",2023,11,2814541.2
"KOR",2023,12,2675057
"KOR",2024,1,2797502.1
"KOR",2024,2,2849933.5
"KOR",2024,3,2832221
"KOR",2024,4,2540879
"KOR",2024,5,2810499.1
"LAO",2013,1,42712
"LAO",2013,2,64722.74
"LAO",2013,3,144546.45
"LAO",2013,4,264397.28
"LAO",2013,5,132429.09
"LAO",2013,6,163775.57
"LAO",2013,7,65701.54
"LAO",2013,8,79231.63
"LAO",2013,9,103042.44
"LAO",2013,10,189287.91
"LAO",2013,11,88555.29
"LAO",2013,12,41996.95
"LAO",2014,1,51352.58
"LAO",2014,2,87955.13
"LAO",2014,3,164503.61
"LAO",2014,4,242780.16
"LAO",2014,5,118460.11
"LAO",2014,6,82575.92
"LAO",2014,7,138182.43
"LAO",2014,8,190357.09
"LAO",2014,9,205048.71
"LAO",2014,10,96365.89
"LAO",2014,11,37109.42
"LAO",2014,12,56945.38
"LAO",2015,1,82646.48
"LAO",2015,2,166860.66
"LAO",2015,3,230170.47
"LAO",2015,4,341465.36
"LAO",2015,5,122841.88
"LAO",2015,6,119521.99
"LAO",2015,7,60706.07
"LAO",2015,8,178704.24
"LAO",2015,9,113702.26
"LAO",2015,10,125820.41
"LAO",2015,11,87315.46
"LAO",2015,12,61826.78
"LAO",2016,1,48008.95
"LAO",2016,2,63539.87
"LAO",2016,3,122360.36
"LAO",2016,4,271528.26
"LAO",2016,5,222072.85
"LAO",2016,6,97380.91
"LAO",2016,7,56506.37
"LAO",2016,8,102887.54
"LAO",2016,9,133665.03
"LAO",2016,10,93725.78
"LAO",2016,11,52068.68
"LAO",2016,12,55722.99
"LAO",2017,1,113736.8
"LAO",2017,2,186747.41
"LAO",2017,3,238573.24
"LAO",2017,4,459595.67
"LAO",2017,5,411838.83
"LAO",2017,6,269330.72
"LAO",2017,7,163533.59
"LAO",2017,8,314452.49
"LAO",2017,9,392430.11
"LAO",2017,10,377922.33
"LAO",2017,11,308829.62
"LAO",2017,12,149458.51
"LAO",2018,1,139817.68
"LAO",2018,2,233443.97
"LAO",2018,3,271582.81
"LAO",2018,4,458121.76
"LAO",2018,5,364477.98
"LAO",2018,6,218679.67
"LAO",2018,7,216449.18
"LAO",2018,8,205533.02
"LAO",2018,9,329523.1
"LAO",2018,10,283162.37
"LAO",2018,11,240549.83
"LAO",2018,12,107963.67
"LAO",2019,1,81393.95
"LAO",2019,2,161014.52
"LAO",2019,3,288429.4
"LAO",2019,4,366168.65
"LAO",2019,5,380331.82
"LAO",2019,6,278094.29
"LAO",2019,7,149391.51
"LAO",2019,8,233737.43
"LAO",2019,9,259753.52
"LAO",2019,10,302699.01
"LAO",2019,11,185207.44
"LAO",2019,12,99042.66
"LAO",2020,1,79767.78
"LAO",2020,2,331486.93
"LAO",2020,3,500201.73
"LAO",2020,4,559363.13
"LAO",2020,5,391470.84
"LAO",2020,6,315634.35
"LAO",2020,7,253573.32
"LAO",2020,8,271434.09
"LAO",2020,9,313081.58
"LAO",2020,10,300138.92
"LAO",2020,11,363764.26
"LAO",2020,12,305402.56
"LAO",2021,1,243441.66
"LAO",2021,2,275289.92
"LAO",2021,3,345617.26
"LAO",2021,4,524298.01
"LAO",2021,5,346010.48
"LAO",2021,6,433858.23
"LAO",2021,7,362430.59
"LAO",2021,8,260126.64
"LAO",2021,9,261274.53
"LAO",2021,10,401151.61
"LAO",2021,11,365921.58
"LAO",2021,12,284480.68
"LAO",2022,1,273245.19
"LAO",2022,2,317332.94
"LAO",2022,3,386216.3
"LAO",2022,4,463330.73
"LAO",2022,5,510814.82
"LAO",2022,6,214232.12
"LAO",2022,7,13406.9
"LAO",2022,8,332557.99
"LAO",2022,9,391859.76
"LAO",2022,10,398701.1
"LAO",2022,11,364038.39
"LAO",2022,12,319532.49
"LAO",2023,1,330757.88
"LAO",2023,2,387120.1
"LAO",2023,3,685814.92
"LAO",2023,4,784844.56
"LAO",2023,5,541783.08
"LAO",2023,6,334342.56
"LAO",2023,7,332880.45
"LAO",2023,8,373402.48
"LAO",2023,9,497070.18
"LAO",2023,10,520419.69
"LAO",2023,11,515741.17
"LAO",2023,12,300446.75
"LAO",2024,1,299681.34
"LAO",2024,2,324369.49
"LAO",2024,3,497655.04
"LAO",2024,4,596150.96
"LAO",2024,5,537247.84
"LBN",2013,1,158060.68
"LBN",2013,2,151374.69
"LBN",2013,3,175101.25
"LBN",2013,4,201349.49
"LBN",2013,5,183974.09
"LBN",2013,6,239686.25
"LBN",2013,7,175904.23
"LBN",2013,8,196846.41
"LBN",2013,9,199909.31
"LBN",2013,10,246731.5
"LBN",2013,11,239184.16
"LBN",2013,12,192498.74
"LBN",2014,1,197817.96
"LBN",2014,2,199713.84
"LBN",2014,3,215274.33
"LBN",2014,4,231805.37
"LBN",2014,5,227408.4
"LBN",2014,6,21128.51
"LBN",2014,7,196361.46
"LBN",2014,8,170466.8
"LBN",2014,9,189800.06
"LBN",2014,10,214811.53
"LBN",2014,11,173377.87
"LBN",2014,12,236613.4
"LBN",2015,1,203188.37
"LBN",2015,2,193190.31
"LBN",2015,3,228983.43
"LBN",2015,4,222206.17
"LBN",2015,5,211168.02
"LBN",2015,6,37072.77
"LBN",2015,7,188452.36
"LBN",2015,8,180498.73
"LBN",2015,9,161578.06
"LBN",2015,10,192110.74
"LBN",2015,11,215315.86
"LBN",2015,12,217334.42
"LBN",2016,1,193529.64
"LBN",2016,2,198264.13
"LBN",2016,3,226876.45
"LBN",2016,4,223993.23
"LBN",2016,5,234583.65
"LBN",2016,6,188755.79
"LBN",2016,7,201078.96
"LBN",2016,8,195612.71
"LBN",2016,9,218515.97
"LBN",2016,10,239515.85
"LBN",2016,11,255879.99
"LBN",2016,12,224664.84
"LBN",2017,1,224529.48
"LBN",2017,2,244242.77
"LBN",2017,3,256271.86
"LBN",2017,4,273696.54
"LBN",2017,5,260061.64
"LBN",2017,6,306818.18
"LBN",2017,7,243604.79
"LBN",2017,8,251689.71
"LBN",2017,9,248083.76
"LBN",2017,10,291320.64
"LBN",2017,11,281414.41
"LBN",2017,12,294980.32
"LBN",2018,1,247338.56
"LBN",2018,2,272563.94
"LBN",2018,3,289625.43
"LBN",2018,4,289472.47
"LBN",2018,5,273952.14
"LBN",2018,6,224278.75
"LBN",2018,7,260134.32
"LBN",2018,8,272448.85
"LBN",2018,9,259122.04
"LBN",2018,10,253789.4
"LBN",2018,11,279597.61
"LBN",2018,12,279464.68
"LBN",2019,1,268855.54
"LBN",2019,2,242439.32
"LBN",2019,3,281638.89
"LBN",2019,4,285429.24
"LBN",2019,5,286767.88
"LBN",2019,6,286824.02
"LBN",2019,7,274848.2
"LBN",2019,8,263838.58
"LBN",2019,9,270372.48
"LBN",2019,10,282215.02
"LBN",2019,11,291757.92
"LBN",2019,12,262797.63
"LBN",2020,1,221540.42
"LBN",2020,2,235279.88
"LBN",2020,3,220279.46
"LBN",2020,4,253731.41
"LBN",2020,5,227982.07
"LBN",2020,6,190175.21
"LBN",2020,7,173438.06
"LBN",2020,8,218918.41
"LBN",2020,9,212119.69
"LBN",2020,10,249016.91
"LBN",2020,11,265415.08
"LBN",2020,12,224717.3
"LBN",2021,1,221214.3
"LBN",2021,2,228993.09
"LBN",2021,3,197963.51
"LBN",2021,4,198631.12
"LBN",2021,5,215527.88
"LBN",2021,6,204563.82
"LBN",2021,7,169196.26
"LBN",2021,8,146985.31
"LBN",2021,9,125519.14
"LBN",2021,10,112604.7
"LBN",2021,11,132149.18
"LBN",2021,12,124446.87
"LBN",2022,1,111278.72
"LBN",2022,2,105602.24
"LBN",2022,3,94794.41
"LBN",2022,4,99422.46
"LBN",2022,5,100659.53
"LBN",2022,6,104930.78
"LBN",2022,7,122207
"LBN",2022,8,76473.65
"LBN",2022,9,84476.35
"LBN",2022,10,82938.45
"LBN",2022,11,90768.64
"LBN",2022,12,100229.23
"LBN",2023,1,89674.3
"LBN",2023,2,118263.05
"LBN",2023,3,107098.37
"LBN",2023,4,123090.92
"LBN",2023,5,117335.82
"LBN",2023,6,96351.73
"LBN",2023,7,131579.45
"LBN",2023,8,106264.12
"LBN",2023,9,128482.9
"LBN",2023,10,131501.56
"LBN",2023,11,148445.94
"LBN",2023,12,129879.22
"LBN",2024,1,129982.75
"LBN",2024,2,129808.56
"LBN",2024,3,140980.33
"LBN",2024,4,147277.26
"LBN",2024,5,130738.17
"LBR",2013,1,3384.52
"LBR",2013,2,90041.83
"LBR",2013,3,126257.03
"LBR",2013,4,52742.22
"LBR",2013,5,60722.66
"LBR",2013,6,71747.13
"LBR",2013,7,30150.02
"LBR",2013,8,75631.22
"LBR",2013,9,75753.58
"LBR",2013,10,76576.85
"LBR",2013,11,51101.64
"LBR",2013,12,4699.95
"LBR",2014,1,13451.51
"LBR",2014,2,26245.43
"LBR",2014,3,64254.15
"LBR",2014,4,58941.34
"LBR",2014,5,42670.75
"LBR",2014,6,37214.09
"LBR",2014,7,54749.43
"LBR",2014,8,84029.52
"LBR",2014,9,65482.14
"LBR",2014,10,21823.05
"LBR",2014,11,12071.87
"LBR",2014,12,4098.89
"LBR",2015,1,23421.13
"LBR",2015,2,106230.6
"LBR",2015,3,105124.44
"LBR",2015,4,25958.82
"LBR",2015,5,12602.22
"LBR",2015,6,81930.27
"LBR",2015,7,47809.48
"LBR",2015,8,66025.8
"LBR",2015,9,110886.71
"LBR",2015,10,102858.92
"LBR",2015,11,52893.59
"LBR",2015,12,13965.37
"LBR",2016,1,3744.75
"LBR",2016,2,7683.25
"LBR",2016,3,40223.95
"LBR",2016,4,83394.23
"LBR",2016,5,106297.04
"LBR",2016,6,64608.56
"LBR",2016,7,35624.18
"LBR",2016,8,41942.82
"LBR",2016,9,46229.84
"LBR",2016,10,53564.98
"LBR",2016,11,13960.97
"LBR",2016,12,2966.83
"LBR",2017,1,32183.4
"LBR",2017,2,86509.05
"LBR",2017,3,159341.83
"LBR",2017,4,167324.79
"LBR",2017,5,121603.14
"LBR",2017,6,117030.23
"LBR",2017,7,102347.74
"LBR",2017,8,109908.36
"LBR",2017,9,157919.85
"LBR",2017,10,199307.72
"LBR",2017,11,98077.29
"LBR",2017,12,59609.7
"LBR",2018,1,38940.26
"LBR",2018,2,48443.57
"LBR",2018,3,157481.97
"LBR",2018,4,139155.93
"LBR",2018,5,162721.2
"LBR",2018,6,138802.75
"LBR",2018,7,146182.47
"LBR",2018,8,178923.26
"LBR",2018,9,102615.02
"LBR",2018,10,168984.73
"LBR",2018,11,140339.48
"LBR",2018,12,72228.83
"LBR",2019,1,11238.6
"LBR",2019,2,87046.89
"LBR",2019,3,125450.01
"LBR",2019,4,98467.86
"LBR",2019,5,93134.33
"LBR",2019,6,126591.98
"LBR",2019,7,97271.6
"LBR",2019,8,91577.03
"LBR",2019,9,74627.74
"LBR",2019,10,152788.25
"LBR",2019,11,78364.3
"LBR",2019,12,60017.35
"LBR",2020,1,10512.91
"LBR",2020,2,127501.71
"LBR",2020,3,133304.99
"LBR",2020,4,180994.14
"LBR",2020,5,130608.35
"LBR",2020,6,134755.72
"LBR",2020,7,60091.63
"LBR",2020,8,135868.59
"LBR",2020,9,113365.54
"LBR",2020,10,212955
"LBR",2020,11,159506.49
"LBR",2020,12,142617.82
"LBR",2021,1,85087.49
"LBR",2021,2,101928.43
"LBR",2021,3,162021.29
"LBR",2021,4,160026.31
"LBR",2021,5,173072.17
"LBR",2021,6,171904.83
"LBR",2021,7,143516.07
"LBR",2021,8,155404.56
"LBR",2021,9,124918.45
"LBR",2021,10,181964.19
"LBR",2021,11,167404.47
"LBR",2021,12,124982.93
"LBR",2022,1,80138.6
"LBR",2022,2,145894.41
"LBR",2022,3,119579.38
"LBR",2022,4,156575.79
"LBR",2022,5,173735.52
"LBR",2022,6,197287.11
"LBR",2022,7,72790.06
"LBR",2022,8,166743.47
"LBR",2022,9,142075.58
"LBR",2022,10,254572.07
"LBR",2022,11,178570.6
"LBR",2022,12,145326.24
"LBR",2023,1,85478.88
"LBR",2023,2,140477.32
"LBR",2023,3,188404.85
"LBR",2023,4,177482.51
"LBR",2023,5,153063.15
"LBR",2023,6,164482.82
"LBR",2023,7,146622.39
"LBR",2023,8,157413.08
"LBR",2023,9,196381.05
"LBR",2023,10,205589.61
"LBR",2023,11,191191.22
"LBR",2023,12,131678.53
"LBR",2024,1,103694.64
"LBR",2024,2,177504.5
"LBR",2024,3,157268.04
"LBR",2024,4,239303.57
"LBR",2024,5,125867.3
"LKA",2013,1,57063.2
"LKA",2013,2,105172.29
"LKA",2013,3,121007.18
"LKA",2013,4,118095.99
"LKA",2013,5,79904.49
"LKA",2013,6,119057.28
"LKA",2013,7,77641.06
"LKA",2013,8,91845.26
"LKA",2013,9,70200.62
"LKA",2013,10,114473.92
"LKA",2013,11,106215.8
"LKA",2013,12,61365.21
"LKA",2014,1,68409.42
"LKA",2014,2,97958.17
"LKA",2014,3,104930.09
"LKA",2014,4,113462.34
"LKA",2014,5,118321.84
"LKA",2014,6,110877.47
"LKA",2014,7,110534.33
"LKA",2014,8,124908.28
"LKA",2014,9,107548.27
"LKA",2014,10,70264.06
"LKA",2014,11,57218.69
"LKA",2014,12,73694.66
"LKA",2015,1,86376.87
"LKA",2015,2,142787.75
"LKA",2015,3,128036.53
"LKA",2015,4,99030.75
"LKA",2015,5,105546.53
"LKA",2015,6,153677.24
"LKA",2015,7,124180.44
"LKA",2015,8,177093.23
"LKA",2015,9,112405.86
"LKA",2015,10,110889.8
"LKA",2015,11,84166.58
"LKA",2015,12,92582.56
"LKA",2016,1,64609.02
"LKA",2016,2,69714.72
"LKA",2016,3,97174.07
"LKA",2016,4,137611.61
"LKA",2016,5,111212.31
"LKA",2016,6,120853.9
"LKA",2016,7,133555.53
"LKA",2016,8,140170.75
"LKA",2016,9,123045.79
"LKA",2016,10,131745.71
"LKA",2016,11,74449.06
"LKA",2016,12,87363.3
"LKA",2017,1,109452.04
"LKA",2017,2,133621.19
"LKA",2017,3,192829.01
"LKA",2017,4,212703.37
"LKA",2017,5,218240.07
"LKA",2017,6,178087.24
"LKA",2017,7,128794.55
"LKA",2017,8,152603.81
"LKA",2017,9,180568.28
"LKA",2017,10,165547.78
"LKA",2017,11,150074.54
"LKA",2017,12,133475.86
"LKA",2018,1,115157.06
"LKA",2018,2,134893.01
"LKA",2018,3,185627.25
"LKA",2018,4,195120.47
"LKA",2018,5,175501.14
"LKA",2018,6,180507.79
"LKA",2018,7,157618.92
"LKA",2018,8,227160.41
"LKA",2018,9,193908.78
"LKA",2018,10,175444.95
"LKA",2018,11,135691.91
"LKA",2018,12,130757.4
"LKA",2019,1,109205.26
"LKA",2019,2,143077.18
"LKA",2019,3,194074.05
"LKA",2019,4,193724.65
"LKA",2019,5,181896.47
"LKA",2019,6,201248.23
"LKA",2019,7,168589.04
"LKA",2019,8,145571.5
"LKA",2019,9,154076.45
"LKA",2019,10,155747.3
"LKA",2019,11,149353.05
"LKA",2019,12,133691.33
"LKA",2020,1,118823.44
"LKA",2020,2,203314.47
"LKA",2020,3,211545.05
"LKA",2020,4,222997.4
"LKA",2020,5,175845.62
"LKA",2020,6,203796.48
"LKA",2020,7,123023.12
"LKA",2020,8,206188.75
"LKA",2020,9,142879.22
"LKA",2020,10,209795.43
"LKA",2020,11,168625.83
"LKA",2020,12,170255.67
"LKA",2021,1,139859.24
"LKA",2021,2,185421.38
"LKA",2021,3,240658.41
"LKA",2021,4,236675.11
"LKA",2021,5,204642.47
"LKA",2021,6,190467.06
"LKA",2021,7,236113.95
"LKA",2021,8,173343.13
"LKA",2021,9,181417.49
"LKA",2021,10,197497.79
"LKA",2021,11,189053.31
"LKA",2021,12,189777.1
"LKA",2022,1,170737.86
"LKA",2022,2,187370.57
"LKA",2022,3,209910.16
"LKA",2022,4,233861.08
"LKA",2022,5,240014.59
"LKA",2022,6,201712.95
"LKA",2022,7,101680.95
"LKA",2022,8,181199.95
"LKA",2022,9,224405.13
"LKA",2022,10,202768.82
"LKA",2022,11,181509.57
"LKA",2022,12,154864.83
"LKA",2023,1,150070.83
"LKA",2023,2,185012.24
"LKA",2023,3,229457.96
"LKA",2023,4,253055.43
"LKA",2023,5,219773.98
"LKA",2023,6,238045.09
"LKA",2023,7,213594.09
"LKA",2023,8,221719.02
"LKA",2023,9,221668.01
"LKA",2023,10,139333.65
"LKA",2023,11,222839.7
"LKA",2023,12,131260.05
"LKA",2024,1,143732.35
"LKA",2024,2,186157.96
"LKA",2024,3,216672.41
"LKA",2024,4,252621.92
"LKA",2024,5,217038.38
"LTU",2013,1,472520.78
"LTU",2013,2,334647.72
"LTU",2013,3,344545.42
"LTU",2013,4,0
"LTU",2013,5,0
"LTU",2013,6,0
"LTU",2013,7,0
"LTU",2013,8,0
"LTU",2013,9,133859.02
"LTU",2013,10,226581.09
"LTU",2013,11,241683.7
"LTU",2013,12,193079.79
"LTU",2014,1,303047.29
"LTU",2014,2,322827.3
"LTU",2014,3,125105.65
"LTU",2014,4,0
"LTU",2014,5,0
"LTU",2014,6,0
"LTU",2014,7,0
"LTU",2014,8,0
"LTU",2014,9,195754.72
"LTU",2014,10,260091.55
"LTU",2014,11,154654.33
"LTU",2014,12,439879.52
"LTU",2015,1,480417.13
"LTU",2015,2,273200.38
"LTU",2015,3,223662.51
"LTU",2015,4,0
"LTU",2015,5,0
"LTU",2015,6,0
"LTU",2015,7,0
"LTU",2015,8,0
"LTU",2015,9,67450.84
"LTU",2015,10,163673.28
"LTU",2015,11,242828.93
"LTU",2015,12,154453.88
"LTU",2016,1,630372.58
"LTU",2016,2,176615.6
"LTU",2016,3,151107.03
"LTU",2016,4,0
"LTU",2016,5,0
"LTU",2016,6,0
"LTU",2016,7,0
"LTU",2016,8,0
"LTU",2016,9,167876.01
"LTU",2016,10,236081.54
"LTU",2016,11,247648.46
"LTU",2016,12,234423.7
"LTU",2017,1,407778.88
"LTU",2017,2,350029.92
"LTU",2017,3,337910.57
"LTU",2017,4,0
"LTU",2017,5,0
"LTU",2017,6,0
"LTU",2017,7,0
"LTU",2017,8,0
"LTU",2017,9,301138.43
"LTU",2017,10,313553.11
"LTU",2017,11,310920.74
"LTU",2017,12,353882.63
"LTU",2018,1,463017.61
"LTU",2018,2,633395.19
"LTU",2018,3,345127.39
"LTU",2018,4,0
"LTU",2018,5,0
"LTU",2018,6,0
"LTU",2018,7,0
"LTU",2018,8,0
"LTU",2018,9,26212.42
"LTU",2018,10,322668
"LTU",2018,11,313298.42
"LTU",2018,12,276724.73
"LTU",2019,1,727576.4
"LTU",2019,2,447087.62
"LTU",2019,3,288925.87
"LTU",2019,4,0
"LTU",2019,5,0
"LTU",2019,6,0
"LTU",2019,7,0
"LTU",2019,8,0
"LTU",2019,9,332199.58
"LTU",2019,10,326656.56
"LTU",2019,11,303055.15
"LTU",2019,12,324365.65
"LTU",2020,1,205281.65
"LTU",2020,2,313122.87
"LTU",2020,3,303918.99
"LTU",2020,4,0
"LTU",2020,5,0
"LTU",2020,6,0
"LTU",2020,7,0
"LTU",2020,8,0
"LTU",2020,9,317271.04
"LTU",2020,10,364563.82
"LTU",2020,11,380125.57
"LTU",2020,12,355175.39
"LTU",2021,1,939292.98
"LTU",2021,2,1049292.1
"LTU",2021,3,467539.03
"LTU",2021,4,0
"LTU",2021,5,0
"LTU",2021,6,0
"LTU",2021,7,0
"LTU",2021,8,0
"LTU",2021,9,0
"LTU",2021,10,371514.21
"LTU",2021,11,422346.12
"LTU",2021,12,739654.71
"LTU",2022,1,562454.51
"LTU",2022,2,578553.18
"LTU",2022,3,444273.41
"LTU",2022,4,0
"LTU",2022,5,0
"LTU",2022,6,0
"LTU",2022,7,0
"LTU",2022,8,0
"LTU",2022,9,304553.5
"LTU",2022,10,349282.08
"LTU",2022,11,506088.96
"LTU",2022,12,627061.56
"LTU",2023,1,307936.04
"LTU",2023,2,518280.59
"LTU",2023,3,421981.9
"LTU",2023,4,0
"LTU",2023,5,0
"LTU",2023,6,0
"LTU",2023,7,0
"LTU",2023,8,0
"LTU",2023,9,286362.2
"LTU",2023,10,373424.39
"LTU",2023,11,347089.56
"LTU",2023,12,390200.58
"LTU",2024,1,859966.82
"LTU",2024,2,401311.29
"LTU",2024,3,474450.24
"LTU",2024,4,0
"LTU",2024,5,0
"LUX",2013,1,88898.48
"LUX",2013,2,99415.36
"LUX",2013,3,79569.05
"LUX",2013,4,23657.15
"LUX",2013,5,0
"LUX",2013,6,0
"LUX",2013,7,0
"LUX",2013,8,0
